id,text,span
698,Pärsia lahte turvab tohutu armaada sõjalaevu .,"{'start': 0, 'end': 12, 'text': 'Pärsia lahte', 'labels': ['LOC']}"
699,"Marshalli saarte lipu all sõitev tanker viis naftat Rootsi , prahilaev sõitis suhkrukoormaga Lätti .","{'start': 0, 'end': 16, 'text': 'Marshalli saarte', 'labels': ['LOC']}"
700,"Kui aga unustada , et Snelli tiigi äärde otsustati püstitada eskimote iglu , ja rääkida lihtsalt onnitegemisest , siis kõlbab seda väga hästi nimetada lumeonniks , ehkki sõnaraamatusse sellist sõna pandud ei olegi .","{'start': 22, 'end': 34, 'text': 'Snelli tiigi', 'labels': ['LOC']}"
701,20. mail 1940 avas Prantsuse suurtükivägi eksikombel tule Narviki lähedal Lillebalaki mäel paiknenud Alta pataljoni positsioonide pihta .,"{'start': 74, 'end': 90, 'text': 'Lillebalaki mäel', 'labels': ['LOC']}"
702,"TALLINN , 2. august ( EPLO ) - Harku järves vohab tervisekaitse andmetel kolmandat nädalat sinivetikas , nii seal kui Stroomi rannas on hakanud aga muret tegema ka saastumist näitavad bakterid , mille sisaldus vees on norme ületamas , kirjutab Postimees .","{'start': 31, 'end': 43, 'text': 'Harku järves', 'labels': ['LOC']}"
703,"Eesti Mereinstituudi teaduri Andres Jaanuse sõnul ei ole seni ei Tallinna lahel ega ka mujal Eesti vetel sinivetikate märkimisväärset õitsele puhkemist täheldatud , kuigi ilmastikuolud on olnud selleks soodsad .","{'start': 65, 'end': 79, 'text': 'Tallinna lahel', 'labels': ['LOC']}"
704,"Kuni Soome jäälõhkuja saabumiseni tagab laevaliikluse Pärnu ja Liivi lahes Saaremaa laevakompanii parvlaev-jäälõhkuja Tehumardi , mille rent on 20 000 krooni ja kütuse maksumus 30 000 krooni päevas .","{'start': 63, 'end': 74, 'text': 'Liivi lahes', 'labels': ['LOC']}"
705,"Holst on jahimeestelt välja uurinud , et üht hundipesakonda teavad kütid olevat Rasina soos , teist Räpina lähedal Meelva rabas .","{'start': 80, 'end': 91, 'text': 'Rasina soos', 'labels': ['LOC']}"
706,"Kell 23 : 10 sai Kärdla merepäästekeskus sündmuskohalt teate , et jaht oli sõitnud Soela väinas madalikule .","{'start': 83, 'end': 95, 'text': 'Soela väinas', 'labels': ['LOC']}"
707,"Iga aasta 1. jaanuarist kuni 31. detsembrini tuleb II ja III lisas loetletud , Fääri saartelt pärit toodete ühendusse importimisel kohaldada vastavaid tariifilagesid ja ühenduse järelevalvet .","{'start': 79, 'end': 93, 'text': 'Fääri saartelt', 'labels': ['LOC']}"
708,"Kaliningradi suunas liikunud transpordilennuk sisenes Eesti õhuruumi Vaindloo saare piirkonnas 1,8 meremiili sügavuselt , viibides Eesti õhuruumis umbes minuti .","{'start': 69, 'end': 83, 'text': 'Vaindloo saare', 'labels': ['LOC']}"
709,"ESS Lõuna valvatavate randade seni ilmselt raskeim õnnetus juhtus eelmisel kolmapäeval Verevi järves , kus nelja-aastane poiss laskus liugtornist ja vajus vee alla .","{'start': 87, 'end': 100, 'text': 'Verevi järves', 'labels': ['LOC']}"
710,Maailma esimese kloonlapse sünnitas ameeriklanna kas Kanadas või kuskil Kariibi saartel .,"{'start': 72, 'end': 87, 'text': 'Kariibi saartel', 'labels': ['LOC']}"
711,Esimese Läänemere ümarmudila leidsid Poola teadlased 1990. aastal Gdanski lahest .,"{'start': 66, 'end': 80, 'text': 'Gdanski lahest', 'labels': ['LOC']}"
712,"Narva jõe kaldal laiutab ajahambast puretud kõle kivikoloss , kuhu sisustatud jõusaali on kohalikud keevitajad sportlaste juhtnööride järgi treeninguriistad kokku keevitanud .","{'start': 0, 'end': 9, 'text': 'Narva jõe', 'labels': ['LOC']}"
713,"Ja isegi kui tunnistab ( mida ma ei tee !!! ) , kas siis on tegemist kaksikmoraaliga kui heidetakse jänkidele ette Iraagi ründamist ja tuletatakse meelde , mis toimus Kariibi saartel ?","{'start': 167, 'end': 182, 'text': 'Kariibi saartel', 'labels': ['LOC']}"
714,Vaiksest ilmast hoolimata ründas Vaikse ookeani Mehhiko kuurortlinna supelranda hiidlaine .,"{'start': 33, 'end': 47, 'text': 'Vaikse ookeani', 'labels': ['LOC']}"
715,"jääliustikel , Taga-Karpaatia , Krimmi , Tjan-Šani mägedes , Kuriilide vulkaanidel , käidud Abhaasias maa-alustes koobastes .","{'start': 41, 'end': 58, 'text': 'Tjan-Šani mägedes', 'labels': ['LOC']}"
716,""" Koha juurde kuulub ka 6 , 5 ha maad , sealhulgas tükike Tõramaa oja luhta .","{'start': 58, 'end': 69, 'text': 'Tõramaa oja', 'labels': ['LOC']}"
717,"Loodus on Sahara kõrbes imeilus , see on midagi sellist , mis on eestlasele tõeline looduse eksootika .","{'start': 10, 'end': 23, 'text': 'Sahara kõrbes', 'labels': ['LOC']}"
718,"Mehhiko lahelt lähenenud orkaani silm jõudis rannikule Mississippi suudme lähedal tuulekiirusega 225 kilomeetrit tunnis , tuues kaasa nii tuulest kui vihmasajust tingitud veetõusu , kuid säästes kardetud otselöögist New Orleansi , mis jäi umbes 65 kilomeetri kaugusele .","{'start': 0, 'end': 14, 'text': 'Mehhiko lahelt', 'labels': ['LOC']}"
719,Piirivalvurid päästsid koos päästeametiga üleeile Peipsi järvelt oma jahiga tormihätta jäänud viis inimest .,"{'start': 50, 'end': 64, 'text': 'Peipsi järvelt', 'labels': ['LOC']}"
720,"Juba sel laupäeval läheb lahti suursugune Bacardi festival , mis sel aastal on kolinud Pärnu rannast küll pisut jahedamasse , kuid raharohkemasse Pirita randa .","{'start': 87, 'end': 100, 'text': 'Pärnu rannast', 'labels': ['LOC']}"
721,"TOPi omanduses on 17,6 hektari suurune kinnistu Tallinna lahe ääres Pirita jõe suubumiskoha lähedal .","{'start': 68, 'end': 78, 'text': 'Pirita jõe', 'labels': ['LOC']}"
722,"Loodussõbrad Fred Jüssi , Rein Maran , Jaan Riis ja Gennadi Skromnov saatsid keskkonnaminister Villu Reiljanile avaliku kirja , milles taunivad kava Ruhnu saarel ringihulkuv karu maha lasta .","{'start': 149, 'end': 161, 'text': 'Ruhnu saarel', 'labels': ['LOC']}"
723,"Viimati oli Soome laht kinni 1993. , 1995. ja 1996. aastal ning nendel jäätalvedel töötas Tarmo vähemalt kaks kuud .","{'start': 12, 'end': 22, 'text': 'Soome laht', 'labels': ['LOC']}"
724,"Singapuri kohus mõistis laupäeval kuue- ja pooleaastase vanglakaristuse endisele maaklerile Nick Leesonile , kelle tegevus Baringsi panga umbes 1,4 -miljardi dollariliste võlgadega pankrotti viis .","{'start': 123, 'end': 137, 'text': 'Baringsi panga', 'labels': ['LOC']}"
725,"Päris hästi see samm Saddamil ei õnnestunud - eile otsustasid kuus Pärsia lahe äärset riiki , et ei osale ühelgi araabia maade kohtumisel , kuhu on kutsutud ka Iraak .","{'start': 67, 'end': 78, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
726,"Rahumäe maja krunt on Ridala vallas Topu rannas , Haapsalu lähistel suvitusrajoonis .","{'start': 36, 'end': 47, 'text': 'Topu rannas', 'labels': ['LOC']}"
727,"Järvamaa päästeteenistuse tuukrid leidsid täna hommikul Järva-Jaani tehisjärvest sinna eile õhtul uppunud mehe , teatas Postimees Online .","{'start': 56, 'end': 80, 'text': 'Järva-Jaani tehisjärvest', 'labels': ['LOC']}"
728,"Pole vaja sügavalt statistikassegi kaevuda , vaid ainult tuttavate hulgas ringi vaadata , et näha : 21. sajandi alguse Eestis ei ela inimesed valdavalt nende reeglite järgi , mille Mooses Siinai mäelt inimeste jaoks ära tõi .","{'start': 188, 'end': 200, 'text': 'Siinai mäelt', 'labels': ['LOC']}"
729,Eile kell 15.13 teatati häirekeskusele põlengust Rannu vallas Sangla soo turbarabas .,"{'start': 62, 'end': 72, 'text': 'Sangla soo', 'labels': ['LOC']}"
730,Ilusate ilmade ja sooja mereveega päevadel on Pirital korraga väljas 7 vetelpäästjat ja Stroomi rannas 5.,"{'start': 88, 'end': 102, 'text': 'Stroomi rannas', 'labels': ['LOC']}"
731,"Täna saadabki Eesti pool venelastele kirjaliku ettepaneku probleemi lahendamiseks , seades üheks põlevkivi ostmise tingimuseks Venemaale kuuluva Narva jõe hüdroelektrijaama ühiskasutusse võtmise .","{'start': 145, 'end': 154, 'text': 'Narva jõe', 'labels': ['LOC']}"
732,Keila-Joa rannalt leiti sõiduauto ja paadi vette vedamise jäljed .,"{'start': 0, 'end': 17, 'text': 'Keila-Joa rannalt', 'labels': ['LOC']}"
733,"Püügiproove võetakse kooskõlas nõukogu 29. juuni 2000. aasta määrusega ( EÜ ) nr 1543/2000 , millega kehtestatakse ühenduse raamistik ühise kalanduspoliitika reguleerimiseks vajalike andmete kogumiseks ja haldamiseks ,  11  ja “ Atlandi ookeani tuuni ja selle lähiliikide statistika ja proovivõtmise käsiraamatu ” ( 3. trükk , ICCAT , 1990 ) nõuetega .","{'start': 229, 'end': 244, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
734,Tõenäoliselt leiti munad Mongoolias Gobi kõrbest .,"{'start': 36, 'end': 48, 'text': 'Gobi kõrbest', 'labels': ['LOC']}"
735,"Eile mõõdeti Eesti randades , jõgedes , järvedes ja lahtedes järgmised veetemperatuurid : Pärnus 23 , Paralepas , Järve rannas ja Kärdlas 22 , Sillamäel ja Narva-Jõesuus 19 , Kakumäel 17 , Pirital 16 , Vääna-Jõesuus ja Võsul 14 ning Kloogal , Toilas ja Aa rannas 13 kraadi ; Värska ja Mustvee lahes 25 , Elvas Verevi järves , Saaremaal Karujärves , Palojärves , Lämmijärves , Mooste lahes ja Viljandi järves 24 , Anne kanalis , Emajões , Väinjärves , Paide ja Türi paisjärves , Pühajärves ja Harku järves 23 , Pärnu jões , Peipsi , Kubija ja Tamula järves 22 ning Rõuge Kaussjärves 21 kraadi .","{'start': 542, 'end': 555, 'text': 'Tamula järves', 'labels': ['LOC']}"
736,"20. märtsil toimus Pühajärve vallavalitsuses nõupidamine , kus arutati OÜ Kodreste taotlust ehitada Põlend-Kolga rannale kaks puhkemaja .","{'start': 100, 'end': 120, 'text': 'Põlend-Kolga rannale', 'labels': ['LOC']}"
737,"“ Olime teisipäeval Tartus hirmus , et meil võib meestest 2 . poolajal puudu jääda , ” rääkis kohtumisest Deltaga Nybiti treener Priit Teniste , kes eile Kanaari saartele puhkama siirdunud Tiit Sokka asendas .","{'start': 154, 'end': 170, 'text': 'Kanaari saartele', 'labels': ['LOC']}"
738,"Lapi kurdsammalt leiti esmakordselt 1986. aastal Tokluse rabast , kirjutab SL Õhtuleht .","{'start': 49, 'end': 63, 'text': 'Tokluse rabast', 'labels': ['LOC']}"
739,Enne Daviesit ja McDonaldit on Kongo jõe piirkonnas ekvaatori lähistel dinosauruseid otsinud paljud teadlased .,"{'start': 31, 'end': 40, 'text': 'Kongo jõe', 'labels': ['LOC']}"
740,"Sampo pangal on septembri lõpu seisuga 107 000 klienti , neist eraisikuid ligi 94 000.","{'start': 0, 'end': 12, 'text': 'Sampo pangal', 'labels': ['LOC']}"
741,"Hästi läheb paljudel Kesk-Ameerika ja Kariibi mere riikidel , kes on tabelis 2.-11. kohal .","{'start': 38, 'end': 50, 'text': 'Kariibi mere', 'labels': ['LOC']}"
742,Kui suur tükk Mohni saarest Manitskile kuulub ?,"{'start': 14, 'end': 27, 'text': 'Mohni saarest', 'labels': ['LOC']}"
743,Viimastel aastatel on mutnikutega püütud 20-40 protsenti Peipsi järve aastasest kalasaagist .,"{'start': 57, 'end': 69, 'text': 'Peipsi järve', 'labels': ['LOC']}"
744,"Nils Malmrosi 1997. aastal valminud film “ Barbara ” viib meid 18. sajandi lõpu Fääri saartele , kus noor kirikuõpetaja abiellub kogukonna vastuseisust hoolimata rahva põlu alla sattunud neiu Barbaraga .","{'start': 80, 'end': 94, 'text': 'Fääri saartele', 'labels': ['LOC']}"
745,""" Situatsioon Korea poolsaarel on nii pingeline , et sõda võib USA käikude pärast alata igal hetkel , "" teatas Põhja-Korea ametlik uudisteagentuur KCNA .","{'start': 14, 'end': 30, 'text': 'Korea poolsaarel', 'labels': ['LOC']}"
746,"“ Eks me näeme , kui nad hakkavad jälgima meie rakettide õppestarte Barentsi merel , ” jäi kindral Ivašov skeptiliseks .","{'start': 68, 'end': 82, 'text': 'Barentsi merel', 'labels': ['LOC']}"
747,"Esmaspäeva öösel kell 1.14 teatas pahane helistaja politseisse , et juba tükk aega häirib Tähtvere mäel linlaste unerahu katoliku kiriku tornikella helin .","{'start': 90, 'end': 103, 'text': 'Tähtvere mäel', 'labels': ['LOC']}"
748,"Arvatakse , et laev hukkus 1944. aasta augustis Kieli kanalis .","{'start': 48, 'end': 61, 'text': 'Kieli kanalis', 'labels': ['LOC']}"
749,"Toomas Saat ütleb , et on suve jooksul uurinud Tartu tiike ning leidnud järvekonna , kuid mitte Supilinna tiigist , vaid hoopis Raadi järvest .","{'start': 96, 'end': 113, 'text': 'Supilinna tiigist', 'labels': ['LOC']}"
750,"Klandorfi aseprefekti ametitoolilt taandamise vajadust süvendas väidetavalt skandaal , kus Klandorf jäi mais Lasnamäe kanalis politseile vahele isikliku autoga lubatust kiiremini sõitmisega ja jäeti esialgu karistuseta .","{'start': 109, 'end': 125, 'text': 'Lasnamäe kanalis', 'labels': ['LOC']}"
751,Vilsandi rahvuspark ei tähenda ainult Vilsandi saart ja kaugeid merelaide .,"{'start': 38, 'end': 52, 'text': 'Vilsandi saart', 'labels': ['LOC']}"
752,"Kerile laskis Peeter I ehitada ühe Soome lahe esimesi tuletorne juba enne Põhjasõja lõppu , 1719.","{'start': 35, 'end': 45, 'text': 'Soome lahe', 'labels': ['LOC']}"
753,"Reisifirmade kinnitusel on praegu ülipopulaarsete suusakuurortide kõrval reisimagnetiteks Tai , Egiptus , Kanaari saared , Malaisia ja Bali saar Indoneesias .","{'start': 135, 'end': 144, 'text': 'Bali saar', 'labels': ['LOC']}"
754,“ Mu naine sõitis eile Kanaari saartele puhkama ja ostis kaasa kolmsada kondoomi - endal pole peenistki ! ”,"{'start': 23, 'end': 39, 'text': 'Kanaari saartele', 'labels': ['LOC']}"
755,"Eesti Geoloogiakeskuse teadlased ei soovita Raudna jõe orus Orikalt Pärnu maantee sillani marju ja seeni korjata , sest sealne turvas sisaldab erakordselt palju radioaktiivset uraani .","{'start': 44, 'end': 54, 'text': 'Raudna jõe', 'labels': ['LOC']}"
756,"Kui selline regulaarliin toimiks , küllap tekiks siis ka Emajõe kallastele väikesadamaid ja sinna kohvikuid ning kämpinguid .","{'start': 57, 'end': 74, 'text': 'Emajõe kallastele', 'labels': ['LOC']}"
757,"Viljandi järve rannakohvikus kell 22 stiilipidu ” Ei ole miskit uut siin päikese all ” , teemad : militaar , 70-ndad , beebi ja loom .","{'start': 0, 'end': 14, 'text': 'Viljandi järve', 'labels': ['LOC']}"
758,Keskkonnakatastroofide oht seondub eelkõige suurte ohtlikke kemikaale käitlevate ettevõtetega ning tankerite intensiivsema liiklusega Läänemerel ja Soome lahes .,"{'start': 148, 'end': 159, 'text': 'Soome lahes', 'labels': ['LOC']}"
759,"Gröönimaa - Magssanguaq Qujaukitsoq ; Island - Žórarinn Eldjárn ; Soome - Joni Pyysalo , Peter Mickwitz ; Rootsi - Ida Börjel , Simon Marainen ; Norra - Anne Bøe ; Taani - Peter Laugesen ; Fääri saared - Sigri Gaini ; Läti - Kārlis Vērdiņš ; Leedu - Birute Mar ( Marcinkeviciute ) ; Saksamaa - Klavki ; Peterburi - Valeri Shubinski ; Eesti - Doris Kareva , Eeva Park , Triin Soomets , Elo Viiding , Merca , Indrek Hirv , Hando Runnel , Priidu Beier , fs , Kalju Kruusa .","{'start': 189, 'end': 201, 'text': 'Fääri saared', 'labels': ['LOC']}"
760,"Saared kuuluvad koos Paapua Uus-Ginea , Vanuatu , ja Fidzhi saartega Melaneesia saarestikku .","{'start': 53, 'end': 68, 'text': 'Fidzhi saartega', 'labels': ['LOC']}"
761,""" Kiirkorras rajati 77 000 hektari suuruse kaitseala äärele tamme ja "" mürgijõgi "" , mis pealtnägijate sõnul sarnanes kohati musta haisva pigiga , suunati enamikus osas suuremasse Guadalquiviri jõkke ning sealt edasi Cadizi lahte .","{'start': 217, 'end': 229, 'text': 'Cadizi lahte', 'labels': ['LOC']}"
762,"Haapsalu lahes Tuuru küla lähedal ujusid mehed-naised 200 meetrit , siis sõitsid 22,5 kilomeetrit rattaga Taeblast Kirimäele ning lõpuks jooksid 4,1 kilomeetrit Kadarpiku küla Põldotsa spordiplatsile .","{'start': 0, 'end': 14, 'text': 'Haapsalu lahes', 'labels': ['LOC']}"
763,"Küsimust , milline Eesti jõgi voolab kord üht- , kord teistpidi , tuleb võtta tõsiselt , sest Nasva jõgi on just selline isepäine .","{'start': 94, 'end': 104, 'text': 'Nasva jõgi', 'labels': ['LOC']}"
764,"TALLINN , 8. juuli ( EPLO ) - Esmaspäeva õhtul pukseeris piirivalve mootorpaat Pärnu lahelt sadamasse mootoririkkega Soome jahi "" Anna "" .","{'start': 79, 'end': 91, 'text': 'Pärnu lahelt', 'labels': ['LOC']}"
765,"Enamus linna joogiveest võetakse Sava jõest , mis voolab Doonausse linna sees , lisas ta .","{'start': 33, 'end': 43, 'text': 'Sava jõest', 'labels': ['LOC']}"
766,"Seda , mismoodi Haapsalu lahe põhi välja näeb , kus on kivid , kus suuremad , kus väiksemad madalad , kus kasvab rohi , kus ei kasva , tean üsna täpselt .","{'start': 16, 'end': 29, 'text': 'Haapsalu lahe', 'labels': ['LOC']}"
767,"Ja siis hakkab näiteks Antti Tuuri viimane romaan rändama siia-sinna üle Soome lahe nagu Voimix , Valiojogurtti või Lapin Kulta .","{'start': 73, 'end': 83, 'text': 'Soome lahe', 'labels': ['LOC']}"
768,"« Meil ei ole lapsi , » ütles Angela Cruz ( 36 ) , kelle peigmees Patrick Atwell ( 35 ) käis enne Pärsia lahe regiooni sõitmist Los Angeleses California spermapangas ( California Cryobank ) .","{'start': 98, 'end': 109, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
769,Päästeoperatsioonist Soome lahel loe uudiste küljelt ja juhtkirjast,"{'start': 21, 'end': 32, 'text': 'Soome lahel', 'labels': ['LOC']}"
770,"Kõne all on naftaleiukoht D6 , mis paikneb Kura lahes vaid 22 kilomeetri kaugusel Leedu piirist .","{'start': 43, 'end': 53, 'text': 'Kura lahes', 'labels': ['LOC']}"
771,Pirita rand avas suvehooaja,"{'start': 0, 'end': 11, 'text': 'Pirita rand', 'labels': ['LOC']}"
772,""" Tegime sinna statsionaarse pumbajaama , vesi tuleb pidevalt pooleteise kilomeetri kauguselt Pirita jõest peale , "" selgitas ta .","{'start': 94, 'end': 106, 'text': 'Pirita jõest', 'labels': ['LOC']}"
